"SaleID","SaleDate","CustomerID","SaleAmount","InvoiceSentDate","EmailFollowUpDate","PhoneCallFollow-UpDate","CollectionDate","WriteOffDate","BestCollectionApproach"
"S6747",2024-05-02,"C053",728.72998046875,2024-05-03,2024-05-12,NA,2024-05-18,NA,NA
"S6781",2024-05-15,"C053",512.859985351562,2024-05-16,2024-05-25,2024-06-04,2024-06-05,NA,NA
"S6882",2024-06-23,"C053",639.859985351562,2024-06-24,2024-07-03,NA,2024-07-09,NA,NA
"S6921",2024-07-10,"C053",210.630004882812,2024-07-11,2024-07-20,NA,2024-07-27,NA,NA
"S7031",2024-08-20,"C053",351.029998779297,2024-08-21,2024-08-30,NA,2024-09-08,NA,NA
"S7192",2024-10-18,"C053",349.380004882812,2024-10-19,2024-10-28,NA,2024-11-03,NA,NA
"S7216",2024-10-25,"C053",440.329986572266,2024-10-26,2024-11-04,NA,2024-11-09,NA,NA
"S7255",2024-11-06,"C053",460.010009765625,2024-11-07,2024-11-16,2024-11-26,2024-11-26,NA,NA
"S7279",2024-11-16,"C053",353.779998779297,2024-11-17,2024-11-26,2024-12-06,2024-12-10,NA,NA
"S3461",2021-01-16,"C054",226.050003051758,2021-01-17,2021-01-26,NA,2021-01-31,NA,NA
"S3496",2021-01-27,"C054",523.409973144531,2021-01-28,2021-02-06,NA,2021-02-12,NA,NA
"S3550",2021-02-19,"C054",999.989990234375,2021-02-20,2021-03-01,2021-03-11,2021-03-15,NA,NA
"S3620",2021-03-14,"C054",563.039978027344,2021-03-15,2021-03-24,2021-04-03,2021-04-07,NA,NA
"S3693",2021-04-15,"C054",267.290008544922,2021-04-16,2021-04-25,NA,2021-05-02,NA,NA
"S3733",2021-04-28,"C054",887.280029296875,2021-04-29,2021-05-08,2021-05-18,2021-05-18,NA,NA
"S3754",2021-05-08,"C054",934.619995117188,2021-05-09,2021-05-18,2021-05-28,2021-05-30,NA,NA
"S3993",2021-07-27,"C054",169.770004272461,2021-07-28,2021-08-06,2021-08-16,2021-08-21,NA,NA
"S4233",2021-10-19,"C054",125.150001525879,2021-10-20,2021-10-29,NA,2021-11-06,NA,NA
"S4652",2022-03-25,"C054",154.419998168945,2022-03-26,2022-04-04,NA,2022-04-12,NA,NA
"S4687",2022-04-07,"C054",826.539978027344,2022-04-08,2022-04-17,NA,2022-04-24,NA,NA
"S4749",2022-04-27,"C054",820.340026855469,2022-04-28,2022-05-07,NA,2022-05-14,NA,NA
"S5411",2022-12-27,"C054",917.830017089844,2022-12-28,2023-01-06,2023-01-16,2023-01-19,NA,NA
"S5604",2023-03-11,"C054",874.880004882812,2023-03-12,2023-03-21,NA,2023-03-28,NA,NA
"S5612",2023-03-15,"C054",238.070007324219,2023-03-16,2023-03-25,NA,2023-04-03,NA,NA
"S5699",2023-04-10,"C054",627.820007324219,2023-04-11,2023-04-20,NA,2023-04-25,NA,NA
"S5767",2023-05-02,"C054",242.419998168945,2023-05-03,2023-05-12,NA,2023-05-21,NA,NA
"S6051",2023-08-17,"C054",248.130004882812,2023-08-18,2023-08-27,2023-09-06,2023-09-07,NA,NA
"S6081",2023-09-02,"C054",154.089996337891,2023-09-03,2023-09-12,NA,2023-09-21,NA,NA
"S6097",2023-09-07,"C054",508.369995117188,2023-09-08,2023-09-17,2023-09-27,2023-09-30,NA,NA
"S6142",2023-09-23,"C054",597.909973144531,2023-09-24,2023-10-03,NA,2023-10-09,NA,NA
"S6207",2023-10-15,"C054",444.350006103516,2023-10-16,2023-10-25,NA,2023-10-31,NA,NA
"S6334",2023-12-01,"C054",240.979995727539,2023-12-02,2023-12-11,2023-12-21,2023-12-22,NA,NA
"S6400",2023-12-20,"C054",786.320007324219,2023-12-21,2023-12-30,2024-01-09,2024-01-12,NA,NA
"S6655",2024-03-26,"C054",773.140014648438,2024-03-27,2024-04-05,2024-04-15,2024-04-19,NA,NA
"S6708",2024-04-18,"C054",326.329986572266,2024-04-19,2024-04-28,NA,2024-05-06,NA,NA
"S6741",2024-04-28,"C054",807.369995117188,2024-04-29,2024-05-08,NA,2024-05-16,NA,NA
"S6923",2024-07-11,"C054",322.529998779297,2024-07-12,2024-07-21,NA,2024-07-30,NA,NA
"S6940",2024-07-16,"C054",955.599975585938,2024-07-17,2024-07-26,NA,2024-08-03,NA,NA
"S7135",2024-09-27,"C054",125.480003356934,2024-09-28,2024-10-07,2024-10-17,2024-10-21,NA,NA
"S7154",2024-10-04,"C054",311.119995117188,2024-10-05,2024-10-14,NA,2024-10-20,NA,NA
"S7223",2024-10-27,"C054",1007.53002929688,2024-10-28,2024-11-06,2024-11-16,2024-11-20,NA,NA
"S7376",2024-12-17,"C054",764.789978027344,2024-12-18,2024-12-27,2025-01-06,2025-01-08,NA,NA
"S7381",2024-12-19,"C054",1079.56005859375,2024-12-20,2024-12-29,2025-01-08,2025-01-11,NA,NA
"S3729",2021-04-27,"C055",1076.31994628906,2021-04-28,2021-05-07,NA,2021-05-12,NA,NA
"S3770",2021-05-14,"C055",285.359985351562,2021-05-15,2021-05-24,2021-06-03,2021-06-07,NA,NA
"S3812",2021-06-02,"C055",787.119995117188,2021-06-03,2021-06-12,NA,2021-06-18,NA,NA
"S3835",2021-06-08,"C055",376.339996337891,2021-06-09,2021-06-18,2021-06-28,2021-07-02,NA,NA
"S3920",2021-07-02,"C055",503.049987792969,2021-07-03,2021-07-12,NA,2021-07-20,NA,NA
"S3931",2021-07-07,"C055",962.390014648438,2021-07-08,2021-07-17,2021-07-27,2021-07-31,NA,NA
"S3973",2021-07-22,"C055",662.780029296875,2021-07-23,2021-08-01,2021-08-11,2021-08-15,NA,NA
"S4052",2021-08-17,"C055",754.97998046875,2021-08-18,2021-08-27,2021-09-06,2021-09-10,NA,NA
"S4085",2021-09-04,"C055",748.179992675781,2021-09-05,2021-09-14,2021-09-24,2021-09-25,NA,NA
"S4230",2021-10-19,"C055",140.119995117188,2021-10-20,2021-10-29,2021-11-08,2021-11-09,NA,NA
"S4290",2021-11-11,"C055",785.150024414062,2021-11-12,2021-11-21,2021-12-01,2021-12-06,NA,NA
"S4411",2021-12-25,"C055",408.25,2021-12-26,2022-01-04,NA,2022-01-13,NA,NA
"S4630",2022-03-21,"C055",834.119995117188,2022-03-22,2022-03-31,NA,2022-04-08,NA,NA
"S4703",2022-04-14,"C055",127.029998779297,2022-04-15,2022-04-24,2022-05-04,2022-05-06,NA,NA
"S4847",2022-06-06,"C055",861.390014648438,2022-06-07,2022-06-16,2022-06-26,2022-06-30,NA,NA
"S4873",2022-06-14,"C055",920.599975585938,2022-06-15,2022-06-24,NA,2022-07-01,NA,NA
"S4977",2022-07-24,"C055",303.299987792969,2022-07-25,2022-08-03,2022-08-13,2022-08-16,NA,NA
"S4987",2022-07-28,"C055",554.840026855469,2022-07-29,2022-08-07,NA,2022-08-14,NA,NA
"S5057",2022-08-23,"C055",450.480010986328,2022-08-24,2022-09-02,2022-09-12,2022-09-13,NA,NA
"S5161",2022-10-01,"C055",518.169982910156,2022-10-02,2022-10-11,NA,2022-10-17,NA,NA
"S5191",2022-10-09,"C055",695.580017089844,2022-10-10,2022-10-19,NA,2022-10-28,NA,NA
"S5260",2022-11-01,"C055",834.820007324219,2022-11-02,2022-11-11,2022-11-21,2022-11-22,NA,NA
"S5339",2022-12-04,"C055",579.349975585938,2022-12-05,2022-12-14,NA,2022-12-23,NA,NA
"S5495",2023-02-01,"C055",817.679992675781,2023-02-02,2023-02-11,2023-02-21,2023-02-24,NA,NA
"S5501",2023-02-03,"C055",732.150024414062,2023-02-04,2023-02-13,NA,2023-02-18,NA,NA
"S5570",2023-02-28,"C055",532.570007324219,2023-03-01,2023-03-10,2023-03-20,2023-03-22,NA,NA
"S5602",2023-03-11,"C055",1030.63000488281,2023-03-12,2023-03-21,NA,2023-03-29,NA,NA
"S5628",2023-03-19,"C055",1005.60998535156,2023-03-20,2023-03-29,2023-04-08,2023-04-10,NA,NA
"S5815",2023-05-23,"C055",856.239990234375,2023-05-24,2023-06-02,NA,2023-06-08,NA,NA
"S5909",2023-06-26,"C055",341.010009765625,2023-06-27,2023-07-06,2023-07-16,2023-07-17,NA,NA
"S6502",2024-02-02,"C055",771.5,2024-02-03,2024-02-12,2024-02-22,2024-02-25,NA,NA
"S6525",2024-02-09,"C055",671.419982910156,2024-02-10,2024-02-19,2024-02-29,2024-03-04,NA,NA
"S6657",2024-03-27,"C055",649.320007324219,2024-03-28,2024-04-06,2024-04-16,2024-04-21,NA,NA
"S6837",2024-06-08,"C055",802.760009765625,2024-06-09,2024-06-18,2024-06-28,2024-07-03,NA,NA
"S7128",2024-09-26,"C055",1065.13000488281,2024-09-27,2024-10-06,2024-10-16,2024-10-19,NA,NA
"S7211",2024-10-23,"C055",129.380004882812,2024-10-24,2024-11-02,NA,2024-11-10,NA,NA
"S7410",2024-12-25,"C055",728.380004882812,2024-12-26,2025-01-04,2025-01-14,2025-01-18,NA,NA
"S3569",2021-02-25,"C056",385.239990234375,2021-02-26,2021-03-07,2021-03-17,2021-03-19,NA,NA
"S3702",2021-04-18,"C056",276.119995117188,2021-04-19,2021-04-28,2021-05-08,2021-05-12,NA,NA
"S3745",2021-05-05,"C056",250.809997558594,2021-05-06,2021-05-15,2021-05-25,2021-05-29,NA,NA
"S3795",2021-05-24,"C056",361.779998779297,2021-05-25,2021-06-03,NA,2021-06-11,NA,NA
"S3796",2021-05-25,"C056",393,2021-05-26,2021-06-04,2021-06-14,2021-06-19,NA,NA
"S3954",2021-07-14,"C056",947.590026855469,2021-07-15,2021-07-24,NA,2021-07-29,NA,NA
"S4136",2021-09-21,"C056",410.970001220703,2021-09-22,2021-10-01,2021-10-11,2021-10-15,NA,NA
"S4453",2022-01-14,"C056",733.950012207031,2022-01-15,2022-01-24,NA,2022-01-31,NA,NA
"S4454",2022-01-14,"C056",513.010009765625,2022-01-15,2022-01-24,2022-02-03,2022-02-05,NA,NA
"S4705",2022-04-14,"C056",257.440002441406,2022-04-15,2022-04-24,2022-05-04,2022-05-04,NA,NA
"S4802",2022-05-19,"C056",652.619995117188,2022-05-20,2022-05-29,NA,2022-06-03,NA,NA
"S4821",2022-05-26,"C056",1097.68005371094,2022-05-27,2022-06-05,NA,2022-06-13,NA,NA
"S4959",2022-07-16,"C056",372.950012207031,2022-07-17,2022-07-26,2022-08-05,2022-08-09,NA,NA
"S5326",2022-11-26,"C056",142.339996337891,2022-11-27,2022-12-06,NA,2022-12-11,NA,NA
"S5442",2023-01-07,"C056",647.070007324219,2023-01-08,2023-01-17,2023-01-27,2023-01-30,NA,NA
"S5451",2023-01-09,"C056",783.260009765625,2023-01-10,2023-01-19,NA,2023-01-24,NA,NA
"S5521",2023-02-11,"C056",295.700012207031,2023-02-12,2023-02-21,2023-03-03,2023-03-03,NA,NA
"S5528",2023-02-13,"C056",352.75,2023-02-14,2023-02-23,2023-03-05,2023-03-07,NA,NA
"S5640",2023-03-23,"C056",1065.96997070312,2023-03-24,2023-04-02,NA,2023-04-07,NA,NA
"S5678",2023-04-05,"C056",454.200012207031,2023-04-06,2023-04-15,2023-04-25,2023-04-28,NA,NA
"S5713",2023-04-15,"C056",405.059997558594,2023-04-16,2023-04-25,2023-05-05,2023-05-07,NA,NA
"S5716",2023-04-15,"C056",285.549987792969,2023-04-16,2023-04-25,NA,2023-05-02,NA,NA
"S5763",2023-05-01,"C056",912.960021972656,2023-05-02,2023-05-11,NA,2023-05-17,NA,NA
"S5765",2023-05-01,"C056",373.880004882812,2023-05-02,2023-05-11,2023-05-21,2023-05-23,NA,NA
"S5806",2023-05-20,"C056",750.760009765625,2023-05-21,2023-05-30,2023-06-09,2023-06-13,NA,NA
"S5844",2023-06-04,"C056",981.700012207031,2023-06-05,2023-06-14,NA,2023-06-23,NA,NA
"S5995",2023-07-26,"C056",151.279998779297,2023-07-27,2023-08-05,NA,2023-08-14,NA,NA
"S6029",2023-08-11,"C056",347.970001220703,2023-08-12,2023-08-21,2023-08-31,2023-09-03,NA,NA
"S6105",2023-09-09,"C056",710.549987792969,2023-09-10,2023-09-19,2023-09-29,2023-10-02,NA,NA
"S6356",2023-12-07,"C056",211.490005493164,2023-12-08,2023-12-17,2023-12-27,2023-12-27,NA,NA
"S6390",2023-12-17,"C056",619.200012207031,2023-12-18,2023-12-27,2024-01-06,2024-01-10,NA,NA
"S6594",2024-03-01,"C056",704.570007324219,2024-03-02,2024-03-11,NA,2024-03-19,NA,NA
"S6618",2024-03-11,"C056",117.900001525879,2024-03-12,2024-03-21,NA,2024-03-28,NA,NA
"S6943",2024-07-17,"C056",666.190002441406,2024-07-18,2024-07-27,2024-08-06,2024-08-08,NA,NA
"S6965",2024-07-24,"C056",753.070007324219,2024-07-25,2024-08-03,2024-08-13,2024-08-13,NA,NA
"S6971",2024-07-26,"C056",766.210021972656,2024-07-27,2024-08-05,NA,2024-08-14,NA,NA
"S6980",2024-08-01,"C056",907.5,2024-08-02,2024-08-11,NA,2024-08-17,NA,NA
"S6996",2024-08-05,"C056",359.230010986328,2024-08-06,2024-08-15,2024-08-25,2024-08-26,NA,NA
"S3740",2021-05-02,"C057",806.690002441406,2021-05-03,2021-05-12,NA,2021-05-20,NA,NA
"S4080",2021-09-02,"C057",385.959991455078,2021-09-03,2021-09-12,NA,2021-09-18,NA,NA
"S4102",2021-09-11,"C057",571.760009765625,2021-09-12,2021-09-21,2021-10-01,2021-10-05,NA,NA
"S4276",2021-11-05,"C057",308.109985351562,2021-11-06,2021-11-15,NA,2021-11-21,NA,NA
"S4278",2021-11-05,"C057",912.909973144531,2021-11-06,2021-11-15,NA,2021-11-20,NA,NA
"S4465",2022-01-17,"C057",571.809997558594,2022-01-18,2022-01-27,2022-02-06,2022-02-10,NA,NA
"S4508",2022-02-03,"C057",611.960021972656,2022-02-04,2022-02-13,NA,2022-02-21,NA,NA
"S4543",2022-02-13,"C057",612.02001953125,2022-02-14,2022-02-23,2022-03-05,2022-03-05,NA,NA
"S4663",2022-04-01,"C057",532.919982910156,2022-04-02,2022-04-11,2022-04-21,2022-04-25,NA,NA
"S4702",2022-04-13,"C057",181.100006103516,2022-04-14,2022-04-23,2022-05-03,2022-05-08,NA,NA
"S4715",2022-04-18,"C057",834.489990234375,2022-04-19,2022-04-28,2022-05-08,2022-05-09,NA,NA
"S4890",2022-06-19,"C057",377.459991455078,2022-06-20,2022-06-29,2022-07-09,2022-07-13,NA,NA
"S5002",2022-08-04,"C057",646.940002441406,2022-08-05,2022-08-14,NA,2022-08-20,NA,NA
"S5061",2022-08-25,"C057",448.929992675781,2022-08-26,2022-09-04,2022-09-14,2022-09-19,NA,NA
"S5168",2022-10-04,"C057",544.539978027344,2022-10-05,2022-10-14,2022-10-24,2022-10-26,NA,NA
"S5192",2022-10-09,"C057",525.669982910156,2022-10-10,2022-10-19,2022-10-29,2022-11-02,NA,NA
"S5210",2022-10-15,"C057",853.049987792969,2022-10-16,2022-10-25,NA,2022-11-01,NA,NA
"S5234",2022-10-20,"C057",654.830017089844,2022-10-21,2022-10-30,NA,2022-11-05,NA,NA
"S5488",2023-01-26,"C057",692.669982910156,2023-01-27,2023-02-05,NA,2023-02-10,NA,NA
"S5515",2023-02-08,"C057",249.360000610352,2023-02-09,2023-02-18,NA,2023-02-25,NA,NA
"S5914",2023-07-01,"C057",373.010009765625,2023-07-02,2023-07-11,2023-07-21,2023-07-21,NA,NA
"S5952",2023-07-14,"C057",892.77001953125,2023-07-15,2023-07-24,NA,2023-07-31,NA,NA
"S6440",2024-01-07,"C057",491.070007324219,2024-01-08,2024-01-17,NA,2024-01-26,NA,NA
"S6444",2024-01-08,"C057",226.710006713867,2024-01-09,2024-01-18,NA,2024-01-24,NA,NA
"S6475",2024-01-18,"C057",709.299987792969,2024-01-19,2024-01-28,2024-02-07,2024-02-11,NA,NA
"S6727",2024-04-24,"C057",509.679992675781,2024-04-25,2024-05-04,NA,2024-05-13,NA,NA
"S6755",2024-05-05,"C057",253.850006103516,2024-05-06,2024-05-15,NA,2024-05-20,NA,NA
"S6817",2024-06-01,"C057",124.830001831055,2024-06-02,2024-06-11,2024-06-21,2024-06-26,NA,NA
"S6857",2024-06-15,"C057",847.809997558594,2024-06-16,2024-06-25,2024-07-05,2024-07-08,NA,NA
"S6895",2024-06-28,"C057",499.529998779297,2024-06-29,2024-07-08,2024-07-18,2024-07-18,NA,NA
"S6907",2024-07-05,"C057",163.630004882812,2024-07-06,2024-07-15,2024-07-25,2024-07-30,NA,NA
"S7362",2024-12-13,"C057",1004.89001464844,2024-12-14,2024-12-23,NA,2024-12-28,NA,NA
"S7416",2024-12-27,"C057",200.199996948242,2024-12-28,2025-01-06,2025-01-16,2025-01-19,NA,NA
"S3445",2021-01-10,"C058",119.139999389648,2021-01-11,2021-01-20,NA,2021-01-27,NA,NA
"S3527",2021-02-10,"C058",775.210021972656,2021-02-11,2021-02-20,NA,2021-03-01,NA,NA
"S3577",2021-03-01,"C058",465.399993896484,2021-03-02,2021-03-11,NA,2021-03-18,NA,NA
"S3593",2021-03-06,"C058",623.369995117188,2021-03-07,2021-03-16,NA,2021-03-24,NA,NA
"S3632",2021-03-19,"C058",475.720001220703,2021-03-20,2021-03-29,NA,2021-04-07,NA,NA
"S3723",2021-04-25,"C058",814.849975585938,2021-04-26,2021-05-05,NA,2021-05-11,NA,NA
"S3900",2021-06-25,"C058",1014.07000732422,2021-06-26,2021-07-05,2021-07-15,2021-07-20,NA,NA
"S3934",2021-07-08,"C058",671.419982910156,2021-07-09,2021-07-18,NA,2021-07-27,NA,NA
"S3989",2021-07-26,"C058",977.309997558594,2021-07-27,2021-08-05,NA,2021-08-12,NA,NA
"S4169",2021-10-01,"C058",455.059997558594,2021-10-02,2021-10-11,2021-10-21,2021-10-25,NA,NA
"S4226",2021-10-18,"C058",531.619995117188,2021-10-19,2021-10-28,2021-11-07,2021-11-10,NA,NA
"S4342",2021-12-01,"C058",254.25,2021-12-02,2021-12-11,2021-12-21,2021-12-25,NA,NA
"S4381",2021-12-15,"C058",912.280029296875,2021-12-16,2021-12-25,2022-01-04,2022-01-05,NA,NA
"S4398",2021-12-21,"C058",258.420013427734,2021-12-22,2021-12-31,2022-01-10,2022-01-11,NA,NA
"S4602",2022-03-11,"C058",409.679992675781,2022-03-12,2022-03-21,NA,2022-03-26,NA,NA
"S4706",2022-04-15,"C058",283.320007324219,2022-04-16,2022-04-25,NA,2022-04-30,NA,NA
"S4725",2022-04-20,"C058",715.760009765625,2022-04-21,2022-04-30,NA,2022-05-07,NA,NA
"S4748",2022-04-27,"C058",321.420013427734,2022-04-28,2022-05-07,NA,2022-05-12,NA,NA
"S4760",2022-05-04,"C058",170.149993896484,2022-05-05,2022-05-14,NA,2022-05-22,NA,NA
"S4875",2022-06-15,"C058",367.359985351562,2022-06-16,2022-06-25,NA,2022-07-03,NA,NA
"S5106",2022-09-13,"C058",838.109985351562,2022-09-14,2022-09-23,NA,2022-09-30,NA,NA
"S5175",2022-10-05,"C058",124.190002441406,2022-10-06,2022-10-15,2022-10-25,2022-10-27,NA,NA
"S5268",2022-11-03,"C058",706.690002441406,2022-11-04,2022-11-13,2022-11-23,2022-11-27,NA,NA
"S5742",2023-04-24,"C058",528.960021972656,2023-04-25,2023-05-04,NA,2023-05-13,NA,NA
"S5768",2023-05-02,"C058",278.5,2023-05-03,2023-05-12,NA,2023-05-18,NA,NA
"S5891",2023-06-19,"C058",604.97998046875,2023-06-20,2023-06-29,NA,2023-07-08,NA,NA
"S6033",2023-08-12,"C058",523.010009765625,2023-08-13,2023-08-22,2023-09-01,2023-09-03,NA,NA
"S6041",2023-08-15,"C058",601.090026855469,2023-08-16,2023-08-25,NA,2023-09-01,NA,NA
"S6060",2023-08-20,"C058",743.059997558594,2023-08-21,2023-08-30,NA,2023-09-08,NA,NA
"S6144",2023-09-24,"C058",357.190002441406,2023-09-25,2023-10-04,NA,2023-10-09,NA,NA
"S6244",2023-10-27,"C058",374.899993896484,2023-10-28,2023-11-06,2023-11-16,2023-11-21,NA,NA
"S6302",2023-11-20,"C058",909.340026855469,2023-11-21,2023-11-30,NA,2023-12-05,NA,NA
"S6409",2023-12-24,"C058",993.02001953125,2023-12-25,2024-01-03,NA,2024-01-09,NA,NA
"S6442",2024-01-08,"C058",414.209991455078,2024-01-09,2024-01-18,2024-01-28,2024-01-30,NA,NA
"S6470",2024-01-17,"C058",443.230010986328,2024-01-18,2024-01-27,2024-02-06,2024-02-10,NA,NA
"S6617",2024-03-11,"C058",237.160003662109,2024-03-12,2024-03-21,NA,2024-03-30,NA,NA
"S6660",2024-03-28,"C058",874.599975585938,2024-03-29,2024-04-07,NA,2024-04-14,NA,NA
"S6686",2024-04-09,"C058",200.75,2024-04-10,2024-04-19,2024-04-29,2024-05-01,NA,NA
"S7119",2024-09-22,"C058",301.160003662109,2024-09-23,2024-10-02,NA,2024-10-09,NA,NA
"S7262",2024-11-09,"C058",180.470001220703,2024-11-10,2024-11-19,NA,2024-11-26,NA,NA
"S7327",2024-12-03,"C058",350.839996337891,2024-12-04,2024-12-13,2024-12-23,2024-12-26,NA,NA
"S7361",2024-12-13,"C058",881.590026855469,2024-12-14,2024-12-23,NA,2024-12-30,NA,NA
"S7382",2024-12-19,"C058",690.200012207031,2024-12-20,2024-12-29,NA,2025-01-06,NA,NA
"S3438",2021-01-07,"C059",204.940002441406,2021-01-08,2021-01-17,2021-01-27,2021-01-27,NA,NA
"S3485",2021-01-24,"C059",1031.15002441406,2021-01-25,2021-02-03,NA,2021-02-11,NA,NA
"S3583",2021-03-03,"C059",220.589996337891,2021-03-04,2021-03-13,NA,2021-03-19,NA,NA
"S3598",2021-03-07,"C059",1035.08996582031,2021-03-08,2021-03-17,NA,2021-03-24,NA,NA
"S4018",2021-08-07,"C059",385.100006103516,2021-08-08,2021-08-17,2021-08-27,2021-08-30,NA,NA
"S4141",2021-09-22,"C059",1065,2021-09-23,2021-10-02,2021-10-12,2021-10-13,NA,NA
"S4146",2021-09-23,"C059",561.200012207031,2021-09-24,2021-10-03,NA,2021-10-11,NA,NA
"S4235",2021-10-20,"C059",746.940002441406,2021-10-21,2021-10-30,NA,2021-11-05,NA,NA
"S4328",2021-11-25,"C059",612.97998046875,2021-11-26,2021-12-05,NA,2021-12-13,NA,NA
"S4599",2022-03-08,"C059",472.899993896484,2022-03-09,2022-03-18,NA,2022-03-27,NA,NA
"S5239",2022-10-21,"C059",1051.33996582031,2022-10-22,2022-10-31,2022-11-10,2022-11-12,NA,NA
"S5258",2022-10-28,"C059",536.27001953125,2022-10-29,2022-11-07,2022-11-17,2022-11-20,NA,NA
"S5303",2022-11-17,"C059",1091.30004882812,2022-11-18,2022-11-27,NA,2022-12-05,NA,NA
"S5358",2022-12-10,"C059",888.260009765625,2022-12-11,2022-12-20,NA,2022-12-28,NA,NA
"S5388",2022-12-19,"C059",629.330017089844,2022-12-20,2022-12-29,2023-01-08,2023-01-13,NA,NA
"S5394",2022-12-23,"C059",1004.96997070312,2022-12-24,2023-01-02,2023-01-12,2023-01-17,NA,NA
"S5507",2023-02-05,"C059",626.159973144531,2023-02-06,2023-02-15,2023-02-25,2023-02-25,NA,NA
"S5596",2023-03-09,"C059",304.450012207031,2023-03-10,2023-03-19,2023-03-29,2023-03-29,NA,NA
"S5668",2023-04-03,"C059",162.820007324219,2023-04-04,2023-04-13,NA,2023-04-20,NA,NA
"S5696",2023-04-09,"C059",716.239990234375,2023-04-10,2023-04-19,NA,2023-04-27,NA,NA
"S5727",2023-04-17,"C059",813.489990234375,2023-04-18,2023-04-27,2023-05-07,2023-05-11,NA,NA
"S5772",2023-05-04,"C059",811.200012207031,2023-05-05,2023-05-14,2023-05-24,2023-05-27,NA,NA
"S5944",2023-07-12,"C059",1002.17999267578,2023-07-13,2023-07-22,2023-08-01,2023-08-06,NA,NA
"S6072",2023-08-27,"C059",603.909973144531,2023-08-28,2023-09-06,2023-09-16,2023-09-19,NA,NA
"S6118",2023-09-15,"C059",657.989990234375,2023-09-16,2023-09-25,NA,2023-09-30,NA,NA
"S6151",2023-09-26,"C059",947.210021972656,2023-09-27,2023-10-06,2023-10-16,2023-10-17,NA,NA
"S6242",2023-10-26,"C059",740.530029296875,2023-10-27,2023-11-05,2023-11-15,2023-11-20,NA,NA
"S6598",2024-03-03,"C059",219.809997558594,2024-03-04,2024-03-13,NA,2024-03-18,NA,NA
"S6611",2024-03-08,"C059",514.77001953125,2024-03-09,2024-03-18,NA,2024-03-26,NA,NA
"S6670",2024-04-05,"C059",206.399993896484,2024-04-06,2024-04-15,NA,2024-04-20,NA,NA
"S6757",2024-05-05,"C059",598.890014648438,2024-05-06,2024-05-15,NA,2024-05-23,NA,NA
"S6931",2024-07-14,"C059",469.410003662109,2024-07-15,2024-07-24,2024-08-03,2024-08-07,NA,NA
"S6959",2024-07-22,"C059",601.940002441406,2024-07-23,2024-08-01,NA,2024-08-06,NA,NA
"S6967",2024-07-24,"C059",119.669998168945,2024-07-25,2024-08-03,NA,2024-08-09,NA,NA
"S7252",2024-11-06,"C059",788.840026855469,2024-11-07,2024-11-16,NA,2024-11-21,NA,NA
"S7340",2024-12-07,"C059",1051.4599609375,2024-12-08,2024-12-17,NA,2024-12-25,NA,NA
"S7400",2024-12-23,"C059",970.469970703125,2024-12-24,2025-01-02,2025-01-12,2025-01-13,NA,NA
"S3475",2021-01-21,"C060",971.330017089844,2021-01-22,2021-01-31,2021-02-10,2021-02-13,NA,NA
"S3514",2021-02-05,"C060",988.159973144531,2021-02-06,2021-02-15,NA,2021-02-21,NA,NA
"S3669",2021-04-06,"C060",412.119995117188,2021-04-07,2021-04-16,2021-04-26,2021-04-26,NA,NA
"S3721",2021-04-25,"C060",452.880004882812,2021-04-26,2021-05-05,NA,2021-05-10,NA,NA
"S3923",2021-07-03,"C060",345.089996337891,2021-07-04,2021-07-13,2021-07-23,2021-07-23,NA,NA
"S4117",2021-09-16,"C060",214.029998779297,2021-09-17,2021-09-26,NA,2021-10-02,NA,NA
"S4160",2021-09-26,"C060",486.829986572266,2021-09-27,2021-10-06,NA,2021-10-15,NA,NA
"S4332",2021-11-25,"C060",1013.02001953125,2021-11-26,2021-12-05,NA,2021-12-11,NA,NA
"S4372",2021-12-11,"C060",578.780029296875,2021-12-12,2021-12-21,2021-12-31,2022-01-01,NA,NA
"S4475",2022-01-22,"C060",996.929992675781,2022-01-23,2022-02-01,2022-02-11,2022-02-14,NA,NA
"S4561",2022-02-20,"C060",387.709991455078,2022-02-21,2022-03-02,2022-03-12,2022-03-17,NA,NA
"S4661",2022-03-28,"C060",391.140014648438,2022-03-29,2022-04-07,2022-04-17,2022-04-19,NA,NA
"S4944",2022-07-10,"C060",821.119995117188,2022-07-11,2022-07-20,2022-07-30,2022-08-04,NA,NA
"S5049",2022-08-21,"C060",895.27001953125,2022-08-22,2022-08-31,NA,2022-09-06,NA,NA
"S5107",2022-09-13,"C060",113.900001525879,2022-09-14,2022-09-23,NA,2022-09-28,NA,NA
"S5157",2022-09-28,"C060",981.190002441406,2022-09-29,2022-10-08,2022-10-18,2022-10-18,NA,NA
"S5176",2022-10-06,"C060",722.099975585938,2022-10-07,2022-10-16,NA,2022-10-22,NA,NA
"S5261",2022-11-01,"C060",610.380004882812,2022-11-02,2022-11-11,NA,2022-11-18,NA,NA
"S5390",2022-12-21,"C060",1019.25,2022-12-22,2022-12-31,2023-01-10,2023-01-12,NA,NA
"S5452",2023-01-09,"C060",926.150024414062,2023-01-10,2023-01-19,NA,2023-01-28,NA,NA
"S5463",2023-01-13,"C060",984.419982910156,2023-01-14,2023-01-23,NA,2023-01-28,NA,NA
"S5514",2023-02-08,"C060",262.619995117188,2023-02-09,2023-02-18,2023-02-28,2023-03-05,NA,NA
